Department,Department_Division,PCN,Position_Title,FLSA_Code,Initial_Hire_Date,Date_in_Title,Salary,OBJECTID
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.000276.1     ,Operations Engineer,,1-Feb-06,20-Dec-18,146728.92,295220
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007685,Motor Equipment Operator III,,1-Mar-07,12-Aug-21,59774.52,295221
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007683,Motor Equipment Operator II,,16-May-06,21-Mar-24,41089.1,295222
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.001748.4     ,Motor Equipment Operator III,,1-Jun-12,20-Oct-22,54542.28,295223
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.003056.2     ,Motor Equipment Operator III,,16-Mar-87,1-Nov-12,73727.16,295224
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007669,Maintenance Worker,,25-Apr-24,25-Apr-24,33804.16,295225
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007678,Motor Equipment Operator III,,13-Oct-22,13-Oct-22,54542.28,295226
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007673,Maintenance Worker,,16-Nov-23,25-Jan-24,35043.58,295227
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.003073.2     ,Motor Equipment Operator III,,2-Dec-21,16-Nov-23,49310.04,295228
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007668,Maintenance Worker,,27-Oct-22,27-Oct-22,36283,295229
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.000251.7     ,Maintenance Worker,,12-Jan-23,12-Jan-23,36283,295230
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007675,Motor Equipment Operator III,,9-Sep-21,9-Sep-21,52798.2,295231
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007676,Motor Equipment Operator III,,24-May-18,9-Sep-21,51054.12,295232
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007681,Motor Equipment Operator II,,22-Jun-16,19-Oct-23,41089.1,295233
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007666,Construction Inspector I,,19-Jul-18,9-Sep-21,42002.22,295234
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007680,Maintenance Supervisor,,12-Jul-88,12-Aug-21,85348.38,295235
PWD ,PWD 712 SWU - Operations & Maintenance (Second Unit),B.007674,Motor Equipment Operator III,,16-Jun-06,22-Jul-16,59774.52,295236
REA ,REA 012 City Real Estate Assessor,B.000708.1     ,Real Estate Appraiser III,,1-Sep-05,1-Feb-12,76289.2,295237
REA ,REA 012 City Real Estate Assessor,B.001924.1     ,Real Estate Appraiser III,,2-Jun-22,6-Jun-24,60707.4,295238
REA ,REA 012 City Real Estate Assessor,B.000810.2     ,Real Estate Appraiser III,,2-Jan-20,12-Jan-23,65159.38,295239
REA ,REA 012 City Real Estate Assessor,B.003189,Real Estate Appraiser I,,17-Aug-17,22-Sep-22,48622.86,295240
REA ,REA 012 City Real Estate Assessor,B.003005,Office Supervisor,,16-Nov-12,24-Mar-22,58589.18,295241
REA ,REA 012 City Real Estate Assessor,B.001570.1     ,Real Estate Appraiser Supervisor,,1-Jul-86,12-Sep-19,108928.56,295242
REA ,REA 012 City Real Estate Assessor,B.000244,City Real Estate Assessor,,16-Sep-05,1-Jul-22,147000.1,295243
REA ,REA 012 City Real Estate Assessor,B.002623.1     ,Real Estate Transfer Clerk III,,16-Jul-07,22-Aug-14,50128.78,295244
REA ,REA 012 City Real Estate Assessor,B.006399.2     ,Real Estate Appraiser IV,,11-Jan-24,11-Jan-24,86999.9,295245
REA ,REA 012 City Real Estate Assessor,B.001569.1     ,Real Estate Appraiser III,,18-Jul-19,10-Aug-23,65159.38,295246
REA ,REA 012 City Real Estate Assessor,B.000234,Assistant Real Estate Assessor,,16-Oct-11,8-Sep-22,116025,295247
REA ,REA 012 City Real Estate Assessor,B.001611.1     ,Real Estate Transfer Clerk II,,11-Aug-22,21-Sep-23,40700.14,295248
REA ,REA 012 City Real Estate Assessor,B.001836.1     ,Real Estate Transfer Clerk II,,11-Aug-22,21-Sep-23,38097.28,295249
REA ,REA 012 City Real Estate Assessor,B.002443,Executive Assistant II,,17-Dec-90,11-Apr-24,66750.84,295250
REA ,REA 012 City Real Estate Assessor,B.003778.1     ,Real Estate Appraiser Supervisor,,16-Jun-94,13-Jul-23,81473.6,295251
REA ,REA 012 City Real Estate Assessor,B.000112,Real Estate Appraiser II,,21-Nov-19,16-Dec-21,59101.38,295252
REA ,REA 012 City Real Estate Assessor,B.002710.1     ,Real Estate Appraiser Supervisor,,2-Jan-20,2-Jan-20,89756.94,295253
REA ,REA 012 City Real Estate Assessor,B.002466,Real Estate Appraiser I,,13-Jul-23,13-Jul-23,53606.02,295254
REA ,REA 012 City Real Estate Assessor,B.001322.1     ,Real Estate Appraiser III,,16-May-05,16-May-07,78515.06,295255
REA ,REA 012 City Real Estate Assessor,B.003491.1     ,Real Estate Transfer Clerk I,,22-Jun-23,22-Jun-23,37522.68,295256
REA ,REA 012 City Real Estate Assessor,B.000875.1     ,Real Estate Transfer Clerk II,,27-Jan-22,9-Feb-23,43303.26,295257
REA ,REA 012 City Real Estate Assessor,B.002751.1     ,Real Estate Appraiser Supervisor,,16-Dec-21,15-Dec-22,83097.82,295258
REA ,REA 012 City Real Estate Assessor,B.005823.1     ,Real Estate Appraiser III,,17-Aug-17,26-Aug-21,67385.24,295259
REA ,REA 012 City Real Estate Assessor,B.000796.1     ,Real Estate Appraiser Supervisor,,1-Aug-19,23-Sep-21,89602.5,295260
REA ,REA 012 City Real Estate Assessor,B.000565,Real Estate Appraiser II,,10-Mar-22,12-Oct-23,55063.58,295261
REA ,REA 012 City Real Estate Assessor,B.002961.1     ,Real Estate Appraiser III,,11-Aug-22,10-Aug-23,60707.4,295262
REA ,REA 012 City Real Estate Assessor,B.000673.3     ,Real Estate Appraiser III,,18-May-23,18-May-23,78515.06,295263
REA ,REA 012 City Real Estate Assessor,B.003802,Business Application Specialist II,,1-Nov-04,22-Nov-18,82440.8,295264
REA ,REA 012 City Real Estate Assessor,B.000894.2     ,Real Estate Appraiser III,,22-Nov-15,3-Dec-20,69611.36,295265
REA ,REA 012 City Real Estate Assessor,B.007518.1     ,Real Estate Appraiser III,,1-Aug-19,11-Aug-22,67385.24,295266
REA ,REA 012 City Real Estate Assessor,B.001657.1     ,Real Estate Appraiser I,,5-Oct-23,5-Oct-23,50284,295267
REA ,REA 012 City Real Estate Assessor,B.001764.2     ,Real Estate Appraiser III,,6-Dec-18,2-Jan-20,67385.24,295268
REA ,REA 012 City Real Estate Assessor,B.002182.1     ,Real Estate Appraiser III,,1-Jan-98,10-Oct-19,85192.9,295269
SHF ,SHF 032 Sheriffs Office,B.005445.1     ,Administrative Specialist II,,24-May-18,8-Feb-24,49944.18,295270
SHF ,SHF 032 Sheriffs Office,B.007443,Business Application Specialist II,,7-Sep-15,25-Oct-18,70754.58,295271
SHF ,SHF 032 Sheriffs Office,B.007966,Legal Investigator (Sheriff),,7-Dec-15,13-Jul-23,56035.2,295272
SHF ,SHF 032 Sheriffs Office,B.001266.1     ,Account Clerk II,,17-Jan-19,9-Sep-21,35494.42,295273
SHF ,SHF 032 Sheriffs Office,B.005859.1     ,Account Clerk II,,5-Oct-23,2-May-24,35494.42,295274
SHF ,SHF 032 Sheriffs Office,S.020609.2     ,Deputy Sheriff/Captain (State),,16-Oct-05,5-Oct-23,121594.72,295275
SHF ,SHF 032 Sheriffs Office,B.005448.3     ,Financial Specialist,,1-Nov-00,28-Dec-23,71919.64,295276
SHF ,SHF 032 Sheriffs Office,B.006075.3     ,Account Clerk II,,28-Apr-22,28-Apr-22,35494.42,295277
SHF ,SHF 032 Sheriffs Office,S.020499.2     ,Deputy Sheriff/Lieutenant (State),,16-Jun-07,5-Oct-23,105037.92,295278
SHF ,SHF 032 Sheriffs Office,S.020070.1     ,Administrative Specialist I (State),,1-Jul-75,16-Oct-13,22.26,295279
SHF ,SHF 032 Sheriffs Office,B.005482.4     ,Account Clerk III,,1-Jul-09,22-Nov-16,50611.6,295280
SHF ,SHF 032 Sheriffs Office,S.020657.4     ,Deputy Sheriff/Lieutenant (State),,16-Feb-09,5-Oct-23,105037.92,295281
SHF ,SHF 032 Sheriffs Office,B.006703.2     ,Public Safety Analyst II,,17-Dec-12,25-Jan-24,74063.08,295282
SHF ,SHF 032 Sheriffs Office,B.005577.2     ,Media and Communications Coordinator III,,9-Sep-21,9-Sep-21,80103.66,295283
SHF ,SHF 032 Sheriffs Office,S.020004,Sheriff (State),,25-May-91,29-Sep-23,207000.04,295284
SHF ,SHF 032 Sheriffs Office,S.020012.3     ,Deputy Sheriff/Captain (State),,16-Jul-02,4-Jul-19,121594.72,295285
SHF ,SHF 032 Sheriffs Office,B.007366,Account Clerk III,,16-Mar-12,3-Jun-21,42002.22,295286
SHF ,SHF 032 Sheriffs Office,S.020003.1     ,Public Safety Investigator (State),,16-Jul-90,9-May-19,26.48,295287
SHF ,SHF 032 Sheriffs Office,P.050096.1     ,Office Assistant II,,16-Oct-86,,17.44383,295288
SHF ,SHF 032 Sheriffs Office,S.020376.1     ,Deputy Sheriff/Sergeant (State),,22-Jun-14,4-Jun-20,92716.52,295289
SHF ,SHF 032 Sheriffs Office,B.007965,Legal Investigator (Sheriff),,16-Aug-09,13-Jul-23,61713.6,295290
SHF ,SHF 032 Sheriffs Office,B.005525,Account Clerk III,,20-May-19,13-Jul-23,40567.54,295291
SHF ,SHF 032 Sheriffs Office,B.002765.2     ,Administrative Services Manager II,,1-Jun-09,7-Jan-16,107298.88,295292
SHF ,SHF 032 Sheriffs Office,P.050203.1     ,Public Safety Investigator (State),,3-Mar-22,,26.48,295293
SHF ,SHF 032 Sheriffs Office,B.006076.1     ,Microcomputer Systems Analyst I,,11-Jan-24,11-Jan-24,54364.18,295294
SHF ,SHF 032 Sheriffs Office,S.020068.3     ,Associate Sheriff Attorney (State),,5-Jul-18,5-Jul-18,59.72,295295
SHF ,SHF 032 Sheriffs Office,B.003291,Public Safety Resource Coordinator,,30-May-24,30-May-24,104999.96,295296
SHF ,SHF 032 Sheriffs Office,S.020199,Deputy Sheriff/Corporal (State),,1-Oct-96,4-Jul-19,93370.42,295297
SHF ,SHF 032 Sheriffs Office,B.005447,Administrative Specialist II,,1-Nov-05,1-Jan-13,62763.22,295298
SHF ,SHF 032 Sheriffs Office,S.020153,Chief Deputy (State),,16-Sep-99,1-Mar-14,167625.9,295299
SHF ,SHF 032 Sheriffs Office,B.005527.2     ,Financial Specialist,,16-Jan-13,25-May-17,66425.84,295300
SHF ,SHF 032 Sheriffs Office,B.007365.1     ,Administrative Specialist II,,7-Aug-14,19-Oct-23,64594.4,295301
SHF ,SHF 032 Sheriffs Office,N.050095,Clerk (State),,16-Nov-00,,15.75,295302
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,28-Feb-19,,16.28,295303
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,26-Jul-21,,15.75,295304
SHF ,SHF 033 Court Support Services,S.020252.2     ,Deputy Sheriff/Corporal (State),,1-May-02,4-Jul-19,84096.74,295305
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,3-Nov-22,,15.75,295306
SHF ,SHF 033 Court Support Services,S.020205,Deputy Sheriff/Master Deputy II (State),,1-Sep-11,1-Sep-11,74822.8,295307
SHF ,SHF 033 Court Support Services,B.005455.1     ,Public Safety Data Services Assistant II,,7-May-16,14-Jul-22,44101.72,295308
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,1-Jan-10,,25.12,295309
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,21-Aug-23,,15.75,295310
SHF ,SHF 033 Court Support Services,S.020288.1     ,Deputy Sheriff/Master Deputy II (State),,1-Jun-11,14-Jul-22,77141.48,295311
SHF ,SHF 033 Court Support Services,P.050320,Security Screener Supervisor (State),,1-Apr-13,26-Oct-15,20.86,295312
SHF ,SHF 033 Court Support Services,S.020608.3     ,Deputy Sheriff/Lieutenant (State),,16-Jan-03,5-Jan-17,107856.06,295313
SHF ,SHF 033 Court Support Services,S.020209.2     ,Deputy Sheriff/Master Deputy II (State),,1-Jan-05,1-Jan-05,84096.74,295314
SHF ,SHF 033 Court Support Services,S.020300.1     ,Deputy Sheriff/Master Deputy (State),,22-Jul-14,13-Jan-22,69051.84,295315
SHF ,SHF 033 Court Support Services,S.020011.1     ,Chief Deputy (State),,1-Jul-97,5-Oct-23,147799.08,295316
SHF ,SHF 033 Court Support Services,S.020210,Deputy Sheriff/Master Deputy II (State),,1-Aug-05,12-Jan-23,81778.32,295317
SHF ,SHF 033 Court Support Services,S.020620.1     ,Deputy Sheriff/Master Deputy II (State),,1-Aug-04,7-Dec-17,84096.74,295318
SHF ,SHF 033 Court Support Services,S.020638.1     ,Deputy Sheriff I (State),,1-Jun-11,,31.42875,295319
SHF ,SHF 033 Court Support Services,S.020213,Deputy Sheriff/Master Deputy II (State),,1-Apr-05,1-Apr-05,84096.74,295320
SHF ,SHF 033 Court Support Services,P.050314,Security Screener (State),,1-Jul-07,,15.75,295321
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,15-Nov-16,15-Nov-16,16.28,295322
SHF ,SHF 033 Court Support Services,S.020220,Deputy Sheriff/Master Deputy II (State),,7-Jul-15,13-Jul-23,70185.96,295323
SHF ,SHF 033 Court Support Services,S.020269.2     ,Deputy Sheriff/Master Deputy II (State),,7-Jun-15,12-Jan-23,72504.38,295324
SHF ,SHF 033 Court Support Services,S.020214,Deputy Sheriff/Master Deputy II (State),,28-May-98,1-Oct-08,84096.74,295325
SHF ,SHF 033 Court Support Services,S.020314.2     ,Deputy Sheriff/Master Deputy II (State),,7-Jun-16,13-Jul-23,70185.96,295326
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,4-Jan-88,2-Jun-14,16.28,295327
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,1-Jun-23,,15.75,295328
SHF ,SHF 033 Court Support Services,S.020216,Deputy Sheriff/Master Deputy II (State),,1-Mar-08,14-Jul-22,79459.9,295329
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,4-Jan-18,,16.28,295330
SHF ,SHF 033 Court Support Services,S.020217,Deputy Sheriff/Master Deputy (State),,1-Nov-04,1-Nov-04,80091.96,295331
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,16-Jun-02,,15.75,295332
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,8-Jan-90,,25.12,295333
SHF ,SHF 033 Court Support Services,S.020342.1     ,Deputy Sheriff/Master Deputy II (State),,16-Sep-09,16-Sep-09,77141.48,295334
SHF ,SHF 033 Court Support Services,S.020395.2     ,Deputy Sheriff/Master Deputy II (State),,7-Dec-16,11-Jan-24,70185.96,295335
SHF ,SHF 033 Court Support Services,S.020530.2     ,Deputy Sheriff/Lieutenant (State),,16-May-01,5-Oct-23,105037.92,295336
SHF ,SHF 033 Court Support Services,S.020221,Deputy Sheriff/Master Deputy II (State),,4-Sep-12,13-Jul-23,74822.8,295337
SHF ,SHF 033 Court Support Services,B.005457,Clerk Typist,,19-Oct-23,19-Oct-23,31785.78,295338
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,24-Feb-22,,15.75,295339
SHF ,SHF 033 Court Support Services,S.020344.1     ,Deputy Sheriff/Master Deputy II (State),,7-Jul-16,13-Jul-23,70185.96,295340
SHF ,SHF 033 Court Support Services,S.020248,Deputy Sheriff/Master Deputy II (State),,1-Jul-90,1-Dec-05,98007.52,295341
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,16-Oct-01,,15.75,295342
SHF ,SHF 033 Court Support Services,S.020641.1     ,Deputy Sheriff I (State),,1-Dec-08,,31.42875,295343
SHF ,SHF 033 Court Support Services,S.020463.1     ,Deputy Sheriff/Master Deputy II (State),,4-Jan-18,11-Jan-24,70185.96,295344
SHF ,SHF 033 Court Support Services,B.005518,Control Center Aide,,9-Nov-93,1-Jan-03,43028.18,295345
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,30-Sep-76,,26.48,295346
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,24-Aug-23,,15.75,295347
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,1-Apr-13,1-Apr-13,16.28,295348
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,23-Sep-21,,15.75,295349
SHF ,SHF 033 Court Support Services,S.020510.1     ,Deputy Sheriff/Sergeant (State),,1-Apr-11,31-Dec-20,90160.46,295350
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,16-Apr-77,3-Jun-21,25.12,295351
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,18-Mar-24,,15.75,295352
SHF ,SHF 033 Court Support Services,S.020512.2     ,Deputy Sheriff/Sergeant (State),,16-Jan-98,30-Jul-20,92716.52,295353
SHF ,SHF 033 Court Support Services,S.020250,Deputy Sheriff/Master Deputy II (State),,16-Aug-08,13-Jul-23,79459.9,295354
SHF ,SHF 033 Court Support Services,P.050322,Security Screener (State),,7-Jun-19,,19.92,295355
SHF ,SHF 033 Court Support Services,S.020233,Deputy Sheriff/Master Deputy (State),,1-Jun-05,1-Jun-05,80091.96,295356
SHF ,SHF 033 Court Support Services,S.020482.1     ,Deputy Sheriff/Sergeant (State),,1-Nov-13,5-Oct-23,79935.96,295357
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,1-Aug-23,,15.75,295358
SHF ,SHF 033 Court Support Services,S.020054,Clerk (State),,3-Apr-23,,15.75,295359
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,1-Feb-00,3-Jun-21,25.12,295360
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,16-May-96,,16.28,295361
SHF ,SHF 033 Court Support Services,S.020237,Deputy Sheriff/Master Deputy II (State),,1-Oct-07,1-Oct-07,84096.74,295362
SHF ,SHF 033 Court Support Services,S.020238,Deputy Sheriff/Master Deputy (State),,1-Jun-07,1-Jun-07,77884.04,295363
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,1-May-13,,15.75,295364
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,26-Aug-21,,15.75,295365
SHF ,SHF 033 Court Support Services,S.020239,Deputy Sheriff/Master Deputy (State),,1-Dec-12,15-Jul-21,71259.76,295366
SHF ,SHF 033 Court Support Services,B.005458.2     ,Clerk Typist,,6-Apr-23,6-Apr-23,32910.02,295367
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,17-Nov-22,,15.75,295368
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,1-Aug-98,3-Jun-21,25.12,295369
SHF ,SHF 033 Court Support Services,B.005454.1     ,Public Safety Data Services Assistant II,,16-Sep-05,14-Jul-22,46834.84,295370
SHF ,SHF 033 Court Support Services,S.020434.1     ,Deputy Sheriff/Master Deputy II (State),,7-May-16,13-Jul-23,70185.96,295371
SHF ,SHF 033 Court Support Services,S.020281.3     ,Deputy Sheriff II (State),,1-Aug-19,11-Jan-24,60629.4,295372
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,7-Sep-23,,15.75,295373
SHF ,SHF 033 Court Support Services,S.020242,Deputy Sheriff/Master Deputy II (State),,1-Aug-05,14-Jul-22,81778.32,295374
SHF ,SHF 033 Court Support Services,S.020243,Deputy Sheriff/Master Deputy (State),,1-Jul-99,1-Jul-99,86716.24,295375
SHF ,SHF 033 Court Support Services,B.004319.1     ,Account Clerk Supervisor,,22-Aug-14,9-Sep-21,51945.14,295376
SHF ,SHF 033 Court Support Services,B.005456.1     ,Clerk Typist,,21-Oct-21,21-Oct-21,32910.02,295377
SHF ,SHF 033 Court Support Services,S.020001,Security Screener (State),,13-Nov-07,13-Nov-07,16.28,295378
SHF ,SHF 033 Court Support Services,S.020639.1     ,Deputy Sheriff I (State),,17-Jun-13,,31.42875,295379
SHF ,SHF 033 Court Support Services,S.020507.1     ,Deputy Sheriff/Sergeant (State),,7-Jan-16,13-Jun-24,77379.9,295380
SHF ,SHF 033 Court Support Services,S.020466.1     ,Deputy Sheriff/Master Deputy II (State),,1-Dec-12,12-Jan-23,74822.8,295381
SHF ,SHF 033 Court Support Services,S.020473.2     ,Deputy Sheriff/Master Deputy II (State),,7-Jul-16,12-Jan-23,70185.96,295382
SHF ,SHF 034 Correctional Operations,S.020329.2     ,Deputy Sheriff I (State),,22-Sep-22,4-May-23,53927.38,295383
SHF ,SHF 034 Correctional Operations,S.020262,Deputy Sheriff/Master Deputy II (State),,1-Jul-04,13-Jul-23,84096.74,295384
SHF ,SHF 034 Correctional Operations,S.020601.3     ,Deputy Sheriff I (State),,10-Sep-20,8-Apr-21,55834.74,295385
SHF ,SHF 034 Correctional Operations,S.020402.2     ,Deputy Sheriff I (State),,15-Jul-21,2-Jun-22,53927.38,295386
SHF ,SHF 034 Correctional Operations,S.020475,Deputy Sheriff/Master Deputy II (State),,1-Apr-07,13-Jan-22,81778.32,295387
SHF ,SHF 034 Correctional Operations,S.020489.2     ,Deputy Sheriff/Sergeant (State),,1-Mar-00,4-Jul-19,97828.9,295388
SHF ,SHF 034 Correctional Operations,S.020261.1     ,Deputy Sheriff Recruit (State),,1-Jun-23,11-Jan-24,49542.74,295389
SHF ,SHF 034 Correctional Operations,S.020230.2     ,Deputy Sheriff I (State),,22-Sep-22,4-May-23,53927.38,295390
SHF ,SHF 034 Correctional Operations,S.020245.2     ,Deputy Sheriff Recruit (State),,11-Jan-24,11-Jan-24,49542.74,295391
SHF ,SHF 034 Correctional Operations,S.020268,Deputy Sheriff I (State),,5-Jan-17,5-Jan-17,57742.36,295392
SHF ,SHF 034 Correctional Operations,S.020268,Deputy Sheriff I (State),,5-Jan-17,5-Jan-17,57742.36,295393
SHF ,SHF 034 Correctional Operations,S.020414,Deputy Sheriff I (State),,7-Apr-22,7-Apr-22,55834.74,295394
SHF ,SHF 034 Correctional Operations,S.020439.2     ,Deputy Sheriff I (State),,22-Sep-22,4-May-23,53927.38,295395
SHF ,SHF 034 Correctional Operations,S.020607.1     ,Deputy Sheriff/Captain (State),,16-May-02,7-Jun-18,124856.94,295396
SHF ,SHF 034 Correctional Operations,S.020272,Deputy Sheriff/Master Deputy II (State),,1-Jul-04,1-Jul-04,84096.74,295397
SHF ,SHF 034 Correctional Operations,S.020360.2     ,Deputy Sheriff I (State),,24-Aug-23,24-Aug-23,73001.5,295398
SHF ,SHF 034 Correctional Operations,S.020275,Deputy Sheriff/Master Deputy II (State),,16-Aug-10,11-Jan-24,70185.96,295399
SHF ,SHF 034 Correctional Operations,S.020276,Deputy Sheriff/Master Deputy II (State),,4-May-09,14-Jul-22,79459.9,295400
SHF ,SHF 034 Correctional Operations,S.020206.1     ,Deputy Sheriff/Master Deputy II (State),,1-May-04,14-Jul-22,84096.74,295401
